node_id_a	node_id_b
9606.ENSP00000264637	129951.E1A_ADE02
9606.ENSP00000429301	129951.E1BS_ADE02
9606.ENSP00000311245	129951.E1BS_ADE02
9606.ENSP00000313169	129951.E1B55_ADE02
9606.ENSP00000251527	129951.E1BS_ADE02
9606.ENSP00000367545	129951.E1A_ADE02
9606.ENSP00000364709	129951.CAP9_ADE02
9606.ENSP00000367869	129951.E1BS_ADE02
9606.ENSP00000325002	129951.E3GL_ADE02
9606.ENSP00000285419	129951.E1BS_ADE02
9606.ENSP00000364709	129951.CAPSH_ADE02
9606.ENSP00000253754	129951.E1BS_ADE02
9606.ENSP00000296930	129951.NP_ADE02
9606.ENSP00000296930	129951.CORE5_ADE02
9606.ENSP00000354394	129951.E1A_ADE02
129951.NP_ADE02	9606.ENSP00000296930
129951.NP_ADE02	9606.ENSP00000361777
129951.DNB2_ADE02	9606.ENSP00000360231
9606.ENSP00000290401	129951.E1BS_ADE02
129951.DNB2_ADE02	9606.ENSP00000260810
129951.DNB2_ADE02	9606.ENSP00000323099
129951.DNB2_ADE02	9606.ENSP00000216341
129951.DNB2_ADE02	9606.ENSP00000343741
9606.ENSP00000312506	129951.E1BS_ADE02
9606.ENSP00000223641	129951.E1BS_ADE02
9606.ENSP00000373713	129951.E1BS_ADE02
9606.ENSP00000365725	129951.E1BS_ADE02
9606.ENSP00000218340	129951.E1BS_ADE02
9606.ENSP00000352208	129951.E1BS_ADE02
9606.ENSP00000298852	129951.E1A_ADE02
9606.ENSP00000299427	129951.E1BS_ADE02
9606.ENSP00000345689	129951.E1BS_ADE02
9606.ENSP00000404833	129951.E1BS_ADE02
9606.ENSP00000230419	129951.E1BS_ADE02
9606.ENSP00000263253	129951.E1A_ADE02
9606.ENSP00000362299	129951.E1BS_ADE02
9606.ENSP00000370003	129951.E1BS_ADE02
9606.ENSP00000331288	129951.E1A_ADE02
9606.ENSP00000290921	129951.E1A_ADE02
9606.ENSP00000249923	129951.E3GL_ADE02
129951.E1A_ADE02	9606.ENSP00000274026
129951.E1A_ADE02	9606.ENSP00000262133
129951.E1A_ADE02	9606.ENSP00000290921
129951.E1A_ADE02	9606.ENSP00000426909
129951.E1A_ADE02	9606.ENSP00000401802
129951.E1A_ADE02	9606.ENSP00000298852
129951.E1A_ADE02	9606.ENSP00000230354
9606.ENSP00000339720	129951.E1BS_ADE02
9606.ENSP00000345656	129951.E1BS_ADE02
9606.ENSP00000216237	129951.DPOL_ADE02
9606.ENSP00000308208	129951.E1BS_ADE02
9606.ENSP00000370648	129951.E1BS_ADE02
9606.ENSP00000366179	129951.E1BS_ADE02
129951.E1A_ADE02	9606.ENSP00000184183
129951.E1A_ADE02	9606.ENSP00000264637
129951.E1A_ADE02	9606.ENSP00000362768
129951.E1A_ADE02	9606.ENSP00000263754
129951.E1A_ADE02	9606.ENSP00000225916
129951.E1A_ADE02	9606.ENSP00000331288
129951.E1A_ADE02	9606.ENSP00000310129
129951.E1A_ADE02	9606.ENSP00000367545
129951.E1A_ADE02	9606.ENSP00000371003
129951.E1A_ADE02	9606.ENSP00000267163
129951.E1A_ADE02	9606.ENSP00000310572
129951.E1A_ADE02	9606.ENSP00000263253
129951.E1A_ADE02	9606.ENSP00000268058
129951.E1A_ADE02	9606.ENSP00000356150
129951.E1A_ADE02	9606.ENSP00000345571
129951.E1A_ADE02	9606.ENSP00000276072
129951.E1A_ADE02	9606.ENSP00000262367
129951.E1A_ADE02	9606.ENSP00000376176
129951.E1A_ADE02	9606.ENSP00000354394
9606.ENSP00000408005	129951.E1BS_ADE02
9606.ENSP00000327255	129951.E1BS_ADE02
9606.ENSP00000357708	129951.E1BS_ADE02
9606.ENSP00000357048	129951.E3GL_ADE02
9606.ENSP00000282561	129951.E1BS_ADE02
9606.ENSP00000387262	129951.E1BS_ADE02
9606.ENSP00000216338	129951.SHUT_ADE02
9606.ENSP00000262367	129951.E1A_ADE02
9606.ENSP00000293288	129951.E1BS_ADE02
9606.ENSP00000310129	129951.E1A_ADE02
9606.ENSP00000303992	129951.E1BS_ADE02
9606.ENSP00000416293	129951.E1BS_ADE02
9606.ENSP00000303222	129951.E1BS_ADE02
9606.ENSP00000311825	129951.E3GL_ADE02
9606.ENSP00000371003	129951.E1A_ADE02
9606.ENSP00000426909	129951.E1A_ADE02
9606.ENSP00000267163	129951.E1A_ADE02
9606.ENSP00000352513	129951.E1BS_ADE02
9606.ENSP00000370736	129951.E1BS_ADE02
9606.ENSP00000418401	129951.E1BS_ADE02
9606.ENSP00000366237	129951.E1BS_ADE02
9606.ENSP00000410403	129951.E1BS_ADE02
9606.ENSP00000358857	129951.E1BS_ADE02
9606.ENSP00000377374	129951.E1BS_ADE02
9606.ENSP00000343741	129951.DNB2_ADE02
9606.ENSP00000310901	129951.E1BS_ADE02
9606.ENSP00000442464	129951.E1BS_ADE02
9606.ENSP00000307887	129951.E1BS_ADE02
9606.ENSP00000357283	129951.E1BS_ADE02
9606.ENSP00000337838	129951.E1BS_ADE02
9606.ENSP00000266000	129951.E1B55_ADE02
129951.CAP9_ADE02	9606.ENSP00000364709
9606.ENSP00000300737	129951.E1BS_ADE02
9606.ENSP00000261799	129951.E1BS_ADE02
9606.ENSP00000251973	129951.E1BS_ADE02
9606.ENSP00000266659	129951.E1BS_ADE02
9606.ENSP00000264028	129951.E3GL_ADE02
9606.ENSP00000245615	129951.E1BS_ADE02
9606.ENSP00000342222	129951.E3GL_ADE02
9606.ENSP00000347979	129951.E1BS_ADE02
9606.ENSP00000269305	129951.E1B55_ADE02
9606.ENSP00000362768	129951.E1A_ADE02
9606.ENSP00000266732	129951.E1BS_ADE02
9606.ENSP00000007722	129951.E1BS_ADE02
9606.ENSP00000349437	129951.E1BS_ADE02
9606.ENSP00000367196	129951.E1BS_ADE02
9606.ENSP00000260324	129951.E1BS_ADE02
9606.ENSP00000278671	129951.E1BS_ADE02
9606.ENSP00000348786	129951.E1BS_ADE02
9606.ENSP00000299157	129951.E1BS_ADE02
9606.ENSP00000228506	129951.E1BS_ADE02
9606.ENSP00000260643	129951.E1BS_ADE02
9606.ENSP00000268251	129951.E1BS_ADE02
9606.ENSP00000295598	129951.E1BS_ADE02
9606.ENSP00000230461	129951.E1BS_ADE02
9606.ENSP00000364188	129951.E1BS_ADE02
129951.CORE5_ADE02	9606.ENSP00000296930
9606.ENSP00000217971	129951.E1BS_ADE02
9606.ENSP00000260810	129951.DNB2_ADE02
9606.ENSP00000316007	129951.E1BS_ADE02
9606.ENSP00000353878	129951.E1BS_ADE02
129951.CAPSH_ADE02	9606.ENSP00000364709
9606.ENSP00000328325	129951.E1BS_ADE02
9606.ENSP00000262210	129951.E1BS_ADE02
9606.ENSP00000263754	129951.E1A_ADE02
129951.SHUT_ADE02	9606.ENSP00000216338
9606.ENSP00000378426	129951.E1BS_ADE02
9606.ENSP00000349415	129951.E1BS_ADE02
9606.ENSP00000264896	129951.E1BS_ADE02
9606.ENSP00000346839	129951.E3GL_ADE02
9606.ENSP00000356150	129951.E1A_ADE02
9606.ENSP00000264932	129951.E1BS_ADE02
9606.ENSP00000306881	129951.E3GL_ADE02
129951.E1B55_ADE02	9606.ENSP00000313169
129951.E1B55_ADE02	9606.ENSP00000268058
129951.E1B55_ADE02	9606.ENSP00000269305
129951.E1B55_ADE02	9606.ENSP00000266000
9606.ENSP00000256637	129951.E1BS_ADE02
9606.ENSP00000357448	129951.E1BS_ADE02
9606.ENSP00000345571	129951.E1A_ADE02
9606.ENSP00000309945	129951.E1BS_ADE02
9606.ENSP00000376472	129951.E1BS_ADE02
129951.DPOL_ADE02	9606.ENSP00000216237
9606.ENSP00000216341	129951.DNB2_ADE02
9606.ENSP00000423822	129951.E1BS_ADE02
9606.ENSP00000401802	129951.E1A_ADE02
9606.ENSP00000184183	129951.E1A_ADE02
9606.ENSP00000274026	129951.E1A_ADE02
129951.E1BS_ADE02	9606.ENSP00000347979
129951.E1BS_ADE02	9606.ENSP00000299427
129951.E1BS_ADE02	9606.ENSP00000366237
129951.E1BS_ADE02	9606.ENSP00000339720
129951.E1BS_ADE02	9606.ENSP00000337838
129951.E1BS_ADE02	9606.ENSP00000300737
129951.E1BS_ADE02	9606.ENSP00000429301
129951.E1BS_ADE02	9606.ENSP00000218340
129951.E1BS_ADE02	9606.ENSP00000366179
129951.E1BS_ADE02	9606.ENSP00000352208
129951.E1BS_ADE02	9606.ENSP00000266659
129951.E1BS_ADE02	9606.ENSP00000377374
129951.E1BS_ADE02	9606.ENSP00000282412
129951.E1BS_ADE02	9606.ENSP00000223641
129951.E1BS_ADE02	9606.ENSP00000278671
129951.E1BS_ADE02	9606.ENSP00000245615
129951.E1BS_ADE02	9606.ENSP00000261739
129951.E1BS_ADE02	9606.ENSP00000260643
129951.E1BS_ADE02	9606.ENSP00000334448
129951.E1BS_ADE02	9606.ENSP00000345689
129951.E1BS_ADE02	9606.ENSP00000307887
129951.E1BS_ADE02	9606.ENSP00000418401
129951.E1BS_ADE02	9606.ENSP00000007722
129951.E1BS_ADE02	9606.ENSP00000334153
129951.E1BS_ADE02	9606.ENSP00000295598
129951.E1BS_ADE02	9606.ENSP00000387262
129951.E1BS_ADE02	9606.ENSP00000327255
129951.E1BS_ADE02	9606.ENSP00000268251
129951.E1BS_ADE02	9606.ENSP00000282561
129951.E1BS_ADE02	9606.ENSP00000253754
129951.E1BS_ADE02	9606.ENSP00000308208
129951.E1BS_ADE02	9606.ENSP00000362299
129951.E1BS_ADE02	9606.ENSP00000357283
129951.E1BS_ADE02	9606.ENSP00000303992
129951.E1BS_ADE02	9606.ENSP00000367869
129951.E1BS_ADE02	9606.ENSP00000349437
129951.E1BS_ADE02	9606.ENSP00000293288
129951.E1BS_ADE02	9606.ENSP00000309945
129951.E1BS_ADE02	9606.ENSP00000349415
129951.E1BS_ADE02	9606.ENSP00000376472
129951.E1BS_ADE02	9606.ENSP00000296129
129951.E1BS_ADE02	9606.ENSP00000261799
129951.E1BS_ADE02	9606.ENSP00000365570
129951.E1BS_ADE02	9606.ENSP00000251973
129951.E1BS_ADE02	9606.ENSP00000370003
129951.E1BS_ADE02	9606.ENSP00000312506
129951.E1BS_ADE02	9606.ENSP00000358857
129951.E1BS_ADE02	9606.ENSP00000256637
129951.E1BS_ADE02	9606.ENSP00000311245
129951.E1BS_ADE02	9606.ENSP00000333769
129951.E1BS_ADE02	9606.ENSP00000230419
129951.E1BS_ADE02	9606.ENSP00000364188
129951.E1BS_ADE02	9606.ENSP00000348786
129951.E1BS_ADE02	9606.ENSP00000416293
129951.E1BS_ADE02	9606.ENSP00000266732
129951.E1BS_ADE02	9606.ENSP00000377470
129951.E1BS_ADE02	9606.ENSP00000233616
129951.E1BS_ADE02	9606.ENSP00000410403
129951.E1BS_ADE02	9606.ENSP00000398632
129951.E1BS_ADE02	9606.ENSP00000353878
129951.E1BS_ADE02	9606.ENSP00000328023
129951.E1BS_ADE02	9606.ENSP00000230461
129951.E1BS_ADE02	9606.ENSP00000357708
129951.E1BS_ADE02	9606.ENSP00000228506
129951.E1BS_ADE02	9606.ENSP00000299608
129951.E1BS_ADE02	9606.ENSP00000303222
129951.E1BS_ADE02	9606.ENSP00000373713
129951.E1BS_ADE02	9606.ENSP00000260324
129951.E1BS_ADE02	9606.ENSP00000378426
129951.E1BS_ADE02	9606.ENSP00000285419
129951.E1BS_ADE02	9606.ENSP00000310901
129951.E1BS_ADE02	9606.ENSP00000357448
129951.E1BS_ADE02	9606.ENSP00000378312
129951.E1BS_ADE02	9606.ENSP00000423822
129951.E1BS_ADE02	9606.ENSP00000299157
129951.E1BS_ADE02	9606.ENSP00000328325
129951.E1BS_ADE02	9606.ENSP00000264932
129951.E1BS_ADE02	9606.ENSP00000216115
129951.E1BS_ADE02	9606.ENSP00000264896
129951.E1BS_ADE02	9606.ENSP00000370736
129951.E1BS_ADE02	9606.ENSP00000370648
129951.E1BS_ADE02	9606.ENSP00000404833
129951.E1BS_ADE02	9606.ENSP00000251527
129951.E1BS_ADE02	9606.ENSP00000290401
129951.E1BS_ADE02	9606.ENSP00000442464
129951.E1BS_ADE02	9606.ENSP00000316007
129951.E1BS_ADE02	9606.ENSP00000262210
129951.E1BS_ADE02	9606.ENSP00000408005
129951.E1BS_ADE02	9606.ENSP00000365725
129951.E1BS_ADE02	9606.ENSP00000345656
129951.E1BS_ADE02	9606.ENSP00000367196
129951.E1BS_ADE02	9606.ENSP00000352513
129951.E1BS_ADE02	9606.ENSP00000303351
129951.E1BS_ADE02	9606.ENSP00000357624
129951.E1BS_ADE02	9606.ENSP00000440045
129951.E1BS_ADE02	9606.ENSP00000217971
9606.ENSP00000377470	129951.E1BS_ADE02
9606.ENSP00000376176	129951.E1A_ADE02
9606.ENSP00000361777	129951.NP_ADE02
9606.ENSP00000398632	129951.E1BS_ADE02
9606.ENSP00000262133	129951.E1A_ADE02
9606.ENSP00000230354	129951.E1A_ADE02
9606.ENSP00000216115	129951.E1BS_ADE02
9606.ENSP00000378312	129951.E1BS_ADE02
9606.ENSP00000310572	129951.E1A_ADE02
9606.ENSP00000225916	129951.E1A_ADE02
9606.ENSP00000329419	129951.E3GL_ADE02
9606.ENSP00000261739	129951.E1BS_ADE02
9606.ENSP00000334153	129951.E1BS_ADE02
9606.ENSP00000296129	129951.E1BS_ADE02
9606.ENSP00000334448	129951.E1BS_ADE02
9606.ENSP00000323099	129951.DNB2_ADE02
9606.ENSP00000268058	129951.E1A_ADE02
9606.ENSP00000303351	129951.E1BS_ADE02
9606.ENSP00000365570	129951.E1BS_ADE02
9606.ENSP00000268058	129951.E1B55_ADE02
9606.ENSP00000360231	129951.DNB2_ADE02
9606.ENSP00000440045	129951.E1BS_ADE02
9606.ENSP00000440045	129951.E3GL_ADE02
129951.E3GL_ADE02	9606.ENSP00000346839
129951.E3GL_ADE02	9606.ENSP00000325002
129951.E3GL_ADE02	9606.ENSP00000329419
129951.E3GL_ADE02	9606.ENSP00000249923
129951.E3GL_ADE02	9606.ENSP00000357048
129951.E3GL_ADE02	9606.ENSP00000342222
129951.E3GL_ADE02	9606.ENSP00000440045
129951.E3GL_ADE02	9606.ENSP00000311825
129951.E3GL_ADE02	9606.ENSP00000306881
129951.E3GL_ADE02	9606.ENSP00000264028
9606.ENSP00000328023	129951.E1BS_ADE02
9606.ENSP00000282412	129951.E1BS_ADE02
9606.ENSP00000276072	129951.E1A_ADE02
129951.E4RF3_ADE02	9606.ENSP00000265433
9606.ENSP00000333769	129951.E1BS_ADE02
9606.ENSP00000233616	129951.E1BS_ADE02
9606.ENSP00000265433	129951.E4RF3_ADE02
9606.ENSP00000357624	129951.E1BS_ADE02
9606.ENSP00000299608	129951.E1BS_ADE02
