node_id_a	node_id_b
9606.ENSP00000303373	186538.VP35_EBOZM
9606.ENSP00000342886	186538.VP35_EBOZM
9606.ENSP00000291009	186538.VP35_EBOZM
9606.ENSP00000341826	186538.VP35_EBOZM
9606.ENSP00000347119	186538.VP35_EBOZM
9606.ENSP00000299353	186538.VP35_EBOZM
9606.ENSP00000352627	186538.VP35_EBOZM
9606.ENSP00000321389	186538.VP35_EBOZM
9606.ENSP00000366618	186538.VP35_EBOZM
9606.ENSP00000242577	186538.VP35_EBOZM
9606.ENSP00000332194	186538.VP35_EBOZM
9606.ENSP00000289316	186538.VP35_EBOZM
9606.ENSP00000345848	186538.VP24_EBOZM
9606.ENSP00000356087	186538.VP35_EBOZM
9606.ENSP00000254108	186538.VP35_EBOZM
9606.ENSP00000351108	186538.VP35_EBOZM
9606.ENSP00000352119	186538.VP35_EBOZM
9606.ENSP00000346694	186538.VP35_EBOZM
9606.ENSP00000262077	186538.VP24_EBOZM
9606.ENSP00000371236	186538.VP35_EBOZM
9606.ENSP00000217182	186538.VP24_EBOZM
9606.ENSP00000355778	186538.VP24_EBOZM
9606.ENSP00000361927	186538.VP35_EBOZM
9606.ENSP00000350767	186538.VP35_EBOZM
9606.ENSP00000350767	186538.VP24_EBOZM
9606.ENSP00000274764	186538.VP35_EBOZM
9606.ENSP00000426103	186538.VP35_EBOZM
9606.ENSP00000240327	186538.VP24_EBOZM
9606.ENSP00000350580	186538.VP35_EBOZM
9606.ENSP00000351811	186538.VP35_EBOZM
9606.ENSP00000358151	186538.VP35_EBOZM
9606.ENSP00000283179	186538.VP24_EBOZM
9606.ENSP00000290158	186538.VP24_EBOZM
9606.ENSP00000352442	186538.VP35_EBOZM
9606.ENSP00000445831	186538.VP35_EBOZM
9606.ENSP00000346088	186538.VP35_EBOZM
9606.ENSP00000414208	186538.VP24_EBOZM
9606.ENSP00000358158	186538.VP35_EBOZM
9606.ENSP00000331019	186538.VP24_EBOZM
9606.ENSP00000447537	186538.VP35_EBOZM
9606.ENSP00000354739	186538.VP35_EBOZM
9606.ENSP00000342434	186538.VP35_EBOZM
9606.ENSP00000348704	186538.VP24_EBOZM
9606.ENSP00000343701	186538.VP24_EBOZM
9606.ENSP00000254810	186538.VP24_EBOZM
9606.ENSP00000382177	186538.VP24_EBOZM
9606.ENSP00000257622	186538.VP24_EBOZM
