node_id_a	node_id_b
9606.ENSP00000349252	11676.PRO_0000239240
9606.ENSP00000357597	11676.VPR_HV1H2
9606.ENSP00000221233	11676.REV_HV1H2
9606.ENSP00000218348	11676.TAT_HV1H2
9606.ENSP00000353224	11676.VPU_HV1H2
9606.ENSP00000353224	11676.PRO_0000239240
9606.ENSP00000353224	11676.NEF_HV1H2
9606.ENSP00000261845	11676.VIF_HV1H2
9606.ENSP00000454836	11676.TAT_HV1H2
9606.ENSP00000326699	11676.PRO_0000239240
9606.ENSP00000212015	11676.TAT_HV1H2
9606.ENSP00000264638	11676.VPU_HV1H2
9606.ENSP00000221265	11676.TAT_HV1H2
9606.ENSP00000264637	11676.TAT_HV1H2
9606.ENSP00000405574	11676.VIF_HV1H2
9606.ENSP00000381237	11676.PRO_0000239240
9606.ENSP00000261182	11676.REV_HV1H2
9606.ENSP00000261182	11676.TAT_HV1H2
9606.ENSP00000367545	11676.TAT_HV1H2
9606.ENSP00000363869	11676.NEF_HV1H2
9606.ENSP00000278823	11676.VPR_HV1H2
9606.ENSP00000253861	11676.NEF_HV1H2
9606.ENSP00000247668	11676.NEF_HV1H2
9606.ENSP00000220849	11676.TAT_HV1H2
9606.ENSP00000343966	11676.REV_HV1H2
9606.ENSP00000278823	11676.TAT_HV1H2
9606.ENSP00000341826	11676.REV_HV1H2
9606.ENSP00000423563	11676.TAT_HV1H2
9606.ENSP00000308695	11676.VPR_HV1H2
9606.ENSP00000305790	11676.TAT_HV1H2
9606.ENSP00000267812	11676.REV_HV1H2
9606.ENSP00000320866	11676.PRO_0000239240
9606.ENSP00000229335	11676.VIF_HV1H2
9606.ENSP00000353864	11676.NEF_HV1H2
9606.ENSP00000288071	11676.TAT_HV1H2
9606.ENSP00000400142	11676.REV_HV1H2
9606.ENSP00000293362	11676.VIF_HV1H2
9606.ENSP00000293362	11676.VPR_HV1H2
9606.ENSP00000314949	11676.TAT_HV1H2
9606.ENSP00000055077	11676.TAT_HV1H2
9606.ENSP00000342886	11676.TAT_HV1H2
9606.ENSP00000415151	11676.VIF_HV1H2
9606.ENSP00000320866	11676.REV_HV1H2
9606.ENSP00000397552	11676.TAT_HV1H2
9606.ENSP00000311747	11676.TAT_HV1H2
9606.ENSP00000262519	11676.TAT_HV1H2
9606.ENSP00000362744	11676.REV_HV1H2
9606.ENSP00000358770	11676.NEF_HV1H2
9606.ENSP00000309532	11676.REV_HV1H2
9606.ENSP00000258457	11676.REV_HV1H2
9606.ENSP00000264156	11676.TAT_HV1H2
9606.ENSP00000355340	11676.VIF_HV1H2
9606.ENSP00000308430	11676.NEF_HV1H2
9606.ENSP00000371682	11676.TAT_HV1H2
9606.ENSP00000298875	11676.REV_HV1H2
9606.ENSP00000299218	11676.VIF_HV1H2
9606.ENSP00000299218	11676.TAT_HV1H2
9606.ENSP00000358635	11676.REV_HV1H2
9606.ENSP00000325074	11676.REV_HV1H2
9606.ENSP00000323687	11676.TAT_HV1H2
9606.ENSP00000365877	11676.TAT_HV1H2
9606.ENSP00000263650	11676.VIF_HV1H2
9606.ENSP00000265343	11676.TAT_HV1H2
9606.ENSP00000297596	11676.PRO_0000239240
9606.ENSP00000316861	11676.NEF_HV1H2
9606.ENSP00000340330	11676.TAT_HV1H2
9606.ENSP00000310520	11676.VPR_HV1H2
9606.ENSP00000325136	11676.VPU_HV1H2
9606.ENSP00000386741	11676.NEF_HV1H2
9606.ENSP00000329002	11676.VPR_HV1H2
9606.ENSP00000335321	11676.TAT_HV1H2
9606.ENSP00000230640	11676.REV_HV1H2
9606.ENSP00000343745	11676.VPR_HV1H2
9606.ENSP00000282516	11676.REV_HV1H2
9606.ENSP00000431822	11676.REV_HV1H2
9606.ENSP00000380308	11676.VPR_HV1H2
9606.ENSP00000262710	11676.TAT_HV1H2
9606.ENSP00000262710	11676.REV_HV1H2
9606.ENSP00000262193	11676.TAT_HV1H2
9606.ENSP00000355518	11676.PRO_0000239240
9606.ENSP00000215832	11676.VIF_HV1H2
9606.ENSP00000261313	11676.NEF_HV1H2
9606.ENSP00000411532	11676.TAT_HV1H2
9606.ENSP00000284811	11676.VIF_HV1H2
9606.ENSP00000366604	11676.TAT_HV1H2
9606.ENSP00000380033	11676.REV_HV1H2
9606.ENSP00000428924	11676.NEF_HV1H2
9606.ENSP00000240123	11676.NEF_HV1H2
9606.ENSP00000306220	11676.PRO_0000239240
9606.ENSP00000366618	11676.REV_HV1H2
9606.ENSP00000366618	11676.TAT_HV1H2
9606.ENSP00000270586	11676.PRO_0000239240
9606.ENSP00000270586	11676.TAT_HV1H2
9606.ENSP00000265564	11676.REV_HV1H2
9606.ENSP00000353270	11676.PRO_0000239240
9606.ENSP00000340329	11676.REV_HV1H2
9606.ENSP00000263377	11676.VIF_HV1H2
9606.ENSP00000293406	11676.PRO_0000239240
9606.ENSP00000259457	11676.TAT_HV1H2
9606.ENSP00000296930	11676.REV_HV1H2
9606.ENSP00000296930	11676.TAT_HV1H2
9606.ENSP00000379568	11676.VPR_HV1H2
9606.ENSP00000353622	11676.TAT_HV1H2
9606.ENSP00000355777	11676.PRO_0000239240
9606.ENSP00000215570	11676.PRO_0000239240
9606.ENSP00000276585	11676.REV_HV1H2
9606.ENSP00000295470	11676.REV_HV1H2
9606.ENSP00000420608	11676.PRO_0000239240
9606.ENSP00000281441	11676.TAT_HV1H2
9606.ENSP00000368646	11676.PRO_0000239240
9606.ENSP00000253452	11676.PRO_0000239240
9606.ENSP00000311766	11676.VPU_HV1H2
9606.ENSP00000283195	11676.VPU_HV1H2
9606.ENSP00000377192	11676.VIF_HV1H2
9606.ENSP00000419970	11676.PRO_0000239240
9606.ENSP00000265070	11676.VPR_HV1H2
9606.ENSP00000283195	11676.TAT_HV1H2
9606.ENSP00000305138	11676.PRO_0000239240
9606.ENSP00000358335	11676.PRO_0000239240
9606.ENSP00000262506	11676.REV_HV1H2
9606.ENSP00000378394	11676.NEF_HV1H2
9606.ENSP00000358335	11676.VPR_HV1H2
9606.ENSP00000341382	11676.TAT_HV1H2
9606.ENSP00000370589	11676.TAT_HV1H2
9606.ENSP00000433681	11676.VPU_HV1H2
9606.ENSP00000318687	11676.PRO_0000239240
9606.ENSP00000256429	11676.TAT_HV1H2
9606.ENSP00000351416	11676.VPR_HV1H2
9606.ENSP00000332790	11676.TAT_HV1H2
9606.ENSP00000265028	11676.PRO_0000239240
9606.ENSP00000248437	11676.REV_HV1H2
9606.ENSP00000349723	11676.TAT_HV1H2
9606.ENSP00000302967	11676.VPR_HV1H2
9606.ENSP00000263736	11676.REV_HV1H2
9606.ENSP00000361626	11676.TAT_HV1H2
9606.ENSP00000302967	11676.VIF_HV1H2
9606.ENSP00000324074	11676.REV_HV1H2
9606.ENSP00000307275	11676.VPU_HV1H2
9606.ENSP00000354720	11676.TAT_HV1H2
9606.ENSP00000156825	11676.TAT_HV1H2
9606.ENSP00000376952	11676.VPR_HV1H2
9606.ENSP00000250617	11676.NEF_HV1H2
9606.ENSP00000285667	11676.PRO_0000239240
9606.ENSP00000406463	11676.VIF_HV1H2
9606.ENSP00000284776	11676.NEF_HV1H2
9606.ENSP00000310219	11676.PRO_0000239240
9606.ENSP00000205061	11676.PRO_0000239240
9606.ENSP00000358812	11676.REV_HV1H2
9606.ENSP00000413001	11676.VPU_HV1H2
9606.ENSP00000350708	11676.VPR_HV1H2
9606.ENSP00000361057	11676.PRO_0000239240
9606.ENSP00000377298	11676.TAT_HV1H2
9606.ENSP00000286428	11676.VPU_HV1H2
9606.ENSP00000338019	11676.VIF_HV1H2
9606.ENSP00000289359	11676.REV_HV1H2
9606.ENSP00000265990	11676.TAT_HV1H2
9606.ENSP00000365756	11676.PRO_0000239240
9606.ENSP00000307853	11676.VPR_HV1H2
9606.ENSP00000321389	11676.TAT_HV1H2
9606.ENSP00000367265	11676.PRO_0000239240
9606.ENSP00000347005	11676.TAT_HV1H2
9606.ENSP00000347648	11676.TAT_HV1H2
9606.ENSP00000225402	11676.TAT_HV1H2
9606.ENSP00000264714	11676.TAT_HV1H2
9606.ENSP00000332194	11676.TAT_HV1H2
9606.ENSP00000253363	11676.TAT_HV1H2
9606.ENSP00000253363	11676.REV_HV1H2
9606.ENSP00000346120	11676.VIF_HV1H2
9606.ENSP00000346120	11676.TAT_HV1H2
9606.ENSP00000346120	11676.REV_HV1H2
9606.ENSP00000309186	11676.NEF_HV1H2
9606.ENSP00000380227	11676.PRO_0000239240
9606.ENSP00000347733	11676.TAT_HV1H2
9606.ENSP00000353608	11676.PRO_0000239240
9606.ENSP00000285968	11676.TAT_HV1H2
9606.ENSP00000349508	11676.TAT_HV1H2
9606.ENSP00000322439	11676.TAT_HV1H2
9606.ENSP00000362361	11676.TAT_HV1H2
9606.ENSP00000362361	11676.VIF_HV1H2
9606.ENSP00000261464	11676.NEF_HV1H2
9606.ENSP00000365402	11676.PRO_0000239240
9606.ENSP00000365131	11676.VIF_HV1H2
9606.ENSP00000286398	11676.TAT_HV1H2
9606.ENSP00000368030	11676.VPU_HV1H2
9606.ENSP00000324740	11676.NEF_HV1H2
9606.ENSP00000386884	11676.NEF_HV1H2
9606.ENSP00000473172	11676.TAT_HV1H2
9606.ENSP00000289316	11676.REV_HV1H2
9606.ENSP00000447547	11676.REV_HV1H2
9606.ENSP00000283875	11676.TAT_HV1H2
9606.ENSP00000289316	11676.TAT_HV1H2
9606.ENSP00000302276	11676.VPU_HV1H2
9606.ENSP00000263253	11676.VPR_HV1H2
9606.ENSP00000263253	11676.TAT_HV1H2
9606.ENSP00000345848	11676.REV_HV1H2
9606.ENSP00000362298	11676.VPU_HV1H2
9606.ENSP00000314067	11676.NEF_HV1H2
9606.ENSP00000221859	11676.TAT_HV1H2
9606.ENSP00000348578	11676.PRO_0000239240
9606.ENSP00000345494	11676.PRO_0000239240
9606.ENSP00000380321	11676.VPR_HV1H2
9606.ENSP00000303145	11676.REV_HV1H2
9606.ENSP00000254108	11676.REV_HV1H2
9606.ENSP00000364912	11676.TAT_HV1H2
9606.ENSP00000349960	11676.TAT_HV1H2
9606.ENSP00000356476	11676.REV_HV1H2
9606.ENSP00000415556	11676.VIF_HV1H2
9606.ENSP00000415556	11676.VPR_HV1H2
9606.ENSP00000244537	11676.TAT_HV1H2
9606.ENSP00000380336	11676.REV_HV1H2
9606.ENSP00000383986	11676.TAT_HV1H2
9606.ENSP00000304102	11676.VPR_HV1H2
9606.ENSP00000263672	11676.PRO_0000239240
9606.ENSP00000356584	11676.PRO_0000239240
9606.ENSP00000369218	11676.TAT_HV1H2
9606.ENSP00000360054	11676.PRO_0000239240
9606.ENSP00000251496	11676.TAT_HV1H2
9606.ENSP00000362352	11676.TAT_HV1H2
9606.ENSP00000202773	11676.REV_HV1H2
9606.ENSP00000272348	11676.REV_HV1H2
