node_id_a	node_id_b
9606.ENSP00000343966	35305.NSS_BUNL8
9606.ENSP00000307078	35305.NSS_BUNL8
9606.ENSP00000262746	35305.NSS_BUNL8
9606.ENSP00000314949	35305.NSS_BUNL8
9606.ENSP00000295688	35305.NSS_BUNL8
9606.ENSP00000375863	35305.NSS_BUNL8
35305.NSS_BUNL8	9606.ENSP00000368646
9606.ENSP00000329002	35305.NSS_BUNL8
9606.ENSP00000380033	35305.NSS_BUNL8
9606.ENSP00000265028	35305.NSS_BUNL8
9606.ENSP00000368646	35305.NSS_BUNL8
35305.NSS_BUNL8	9606.ENSP00000253792
35305.NSS_BUNL8	9606.ENSP00000299767
35305.NSS_BUNL8	9606.ENSP00000348442
35305.NSS_BUNL8	9606.ENSP00000346067
35305.NSS_BUNL8	9606.ENSP00000321845
35305.NSS_BUNL8	9606.ENSP00000379475
35305.NSS_BUNL8	9606.ENSP00000361927
35305.NSS_BUNL8	9606.ENSP00000351777
35305.NSS_BUNL8	9606.ENSP00000262375
35305.NSS_BUNL8	9606.ENSP00000317985
35305.NSS_BUNL8	9606.ENSP00000243563
35305.NSS_BUNL8	9606.ENSP00000369127
35305.NSS_BUNL8	9606.ENSP00000354346
9606.ENSP00000377958	35305.NSS_BUNL8
35305.NSS_BUNL8	9606.ENSP00000225792
35305.NSS_BUNL8	9606.ENSP00000300107
35305.NSS_BUNL8	9606.ENSP00000328410
35305.NSS_BUNL8	9606.ENSP00000335153
35305.NSS_BUNL8	9606.ENSP00000262746
35305.NSS_BUNL8	9606.ENSP00000369703
35305.NSS_BUNL8	9606.ENSP00000341289
35305.NSS_BUNL8	9606.ENSP00000380033
35305.NSS_BUNL8	9606.ENSP00000264335
35305.NSS_BUNL8	9606.ENSP00000343966
35305.NSS_BUNL8	9606.ENSP00000339001
35305.NSS_BUNL8	9606.ENSP00000349168
35305.NSS_BUNL8	9606.ENSP00000318115
35305.NSS_BUNL8	9606.ENSP00000302961
35305.NSS_BUNL8	9606.ENSP00000369654
35305.NSS_BUNL8	9606.ENSP00000370109
35305.NSS_BUNL8	9606.ENSP00000377958
35305.NSS_BUNL8	9606.ENSP00000253024
35305.NSS_BUNL8	9606.ENSP00000380734
35305.NSS_BUNL8	9606.ENSP00000340019
35305.NSS_BUNL8	9606.ENSP00000295688
35305.NSS_BUNL8	9606.ENSP00000287295
35305.NSS_BUNL8	9606.ENSP00000317334
35305.NSS_BUNL8	9606.ENSP00000216181
35305.NSS_BUNL8	9606.ENSP00000240851
35305.NSS_BUNL8	9606.ENSP00000301072
35305.NSS_BUNL8	9606.ENSP00000322542
35305.NSS_BUNL8	9606.ENSP00000337804
35305.NSS_BUNL8	9606.ENSP00000314030
35305.NSS_BUNL8	9606.ENSP00000338477
35305.NSS_BUNL8	9606.ENSP00000217182
35305.NSS_BUNL8	9606.ENSP00000382840
35305.NSS_BUNL8	9606.ENSP00000217426
35305.NSS_BUNL8	9606.ENSP00000330054
35305.NSS_BUNL8	9606.ENSP00000304592
35305.NSS_BUNL8	9606.ENSP00000318297
35305.NSS_BUNL8	9606.ENSP00000280326
35305.NSS_BUNL8	9606.ENSP00000347329
35305.NSS_BUNL8	9606.ENSP00000423014
35305.NSS_BUNL8	9606.ENSP00000254108
35305.NSS_BUNL8	9606.ENSP00000360645
35305.NSS_BUNL8	9606.ENSP00000329002
35305.NSS_BUNL8	9606.ENSP00000375863
35305.NSS_BUNL8	9606.ENSP00000318697
35305.NSS_BUNL8	9606.ENSP00000314949
35305.NSS_BUNL8	9606.ENSP00000325875
35305.NSS_BUNL8	9606.ENSP00000312735
35305.NSS_BUNL8	9606.ENSP00000316357
35305.NSS_BUNL8	9606.ENSP00000337632
35305.NSS_BUNL8	9606.ENSP00000265056
35305.NSS_BUNL8	9606.ENSP00000424838
35305.NSS_BUNL8	9606.ENSP00000272322
35305.NSS_BUNL8	9606.ENSP00000356348
35305.NSS_BUNL8	9606.ENSP00000301071
35305.NSS_BUNL8	9606.ENSP00000301522
35305.NSS_BUNL8	9606.ENSP00000336725
35305.NSS_BUNL8	9606.ENSP00000349748
35305.NSS_BUNL8	9606.ENSP00000310670
35305.NSS_BUNL8	9606.ENSP00000284694
35305.NSS_BUNL8	9606.ENSP00000265028
35305.NSS_BUNL8	9606.ENSP00000307078
35305.NSS_BUNL8	9606.ENSP00000355086
35305.NSS_BUNL8	9606.ENSP00000473172
35305.NSS_BUNL8	9606.ENSP00000377176
35305.NSS_BUNL8	9606.ENSP00000342109
35305.NSS_BUNL8	9606.ENSP00000249923
35305.NSS_BUNL8	9606.ENSP00000358695
9606.ENSP00000249923	35305.NSS_BUNL8
