node_id_a	node_id_b
9606.ENSP00000314709	337051.VE6_HPV05
9606.ENSP00000308450	337051.VE6_HPV05
9606.ENSP00000261182	337051.VE2_HPV05
9606.ENSP00000346402	337051.VE6_HPV05
9606.ENSP00000428619	337051.VE7_HPV05
9606.ENSP00000278823	337051.VE6_HPV05
9606.ENSP00000359818	337051.VE6_HPV05
9606.ENSP00000267812	337051.VE7_HPV05
9606.ENSP00000305422	337051.VE2_HPV05
9606.ENSP00000332973	337051.VE6_HPV05
9606.ENSP00000297596	337051.VE6_HPV05
9606.ENSP00000384222	337051.VE7_HPV05
337051.VE7_HPV05	9606.ENSP00000349541
9606.ENSP00000399718	337051.VE7_HPV05
337051.VE7_HPV05	9606.ENSP00000411372
337051.VE7_HPV05	9606.ENSP00000364293
337051.VE7_HPV05	9606.ENSP00000322716
337051.VE7_HPV05	9606.ENSP00000365439
337051.VE7_HPV05	9606.ENSP00000257118
337051.VE7_HPV05	9606.ENSP00000309871
9606.ENSP00000343204	337051.VE6_HPV05
337051.VE7_HPV05	9606.ENSP00000261683
337051.VE7_HPV05	9606.ENSP00000357644
337051.VE7_HPV05	9606.ENSP00000263925
337051.VE7_HPV05	9606.ENSP00000263468
337051.VE7_HPV05	9606.ENSP00000362768
337051.VE7_HPV05	9606.ENSP00000389427
337051.VE7_HPV05	9606.ENSP00000356999
337051.VE7_HPV05	9606.ENSP00000005226
337051.VE7_HPV05	9606.ENSP00000399718
337051.VE7_HPV05	9606.ENSP00000231004
337051.VE7_HPV05	9606.ENSP00000348099
337051.VE7_HPV05	9606.ENSP00000472847
337051.VE7_HPV05	9606.ENSP00000333539
337051.VE7_HPV05	9606.ENSP00000380054
337051.VE7_HPV05	9606.ENSP00000363787
337051.VE7_HPV05	9606.ENSP00000360672
337051.VE7_HPV05	9606.ENSP00000267812
337051.VE7_HPV05	9606.ENSP00000328426
337051.VE7_HPV05	9606.ENSP00000239882
337051.VE7_HPV05	9606.ENSP00000381891
337051.VE7_HPV05	9606.ENSP00000299088
337051.VE7_HPV05	9606.ENSP00000222511
337051.VE7_HPV05	9606.ENSP00000260130
337051.VE7_HPV05	9606.ENSP00000262041
337051.VE7_HPV05	9606.ENSP00000357048
337051.VE7_HPV05	9606.ENSP00000262375
337051.VE7_HPV05	9606.ENSP00000260324
337051.VE7_HPV05	9606.ENSP00000330276
337051.VE7_HPV05	9606.ENSP00000318154
337051.VE7_HPV05	9606.ENSP00000359424
337051.VE7_HPV05	9606.ENSP00000435634
337051.VE7_HPV05	9606.ENSP00000331019
337051.VE7_HPV05	9606.ENSP00000225737
337051.VE7_HPV05	9606.ENSP00000428619
337051.VE7_HPV05	9606.ENSP00000345773
337051.VE7_HPV05	9606.ENSP00000378426
337051.VE7_HPV05	9606.ENSP00000377470
337051.VE7_HPV05	9606.ENSP00000287387
337051.VE7_HPV05	9606.ENSP00000233331
337051.VE7_HPV05	9606.ENSP00000386738
