node_id_a	node_id_b
9606.ENSP00000303373	63330.W_HENDH
9606.ENSP00000225275	63330.W_HENDH
9606.ENSP00000291009	63330.W_HENDH
9606.ENSP00000352627	63330.W_HENDH
9606.ENSP00000216336	63330.W_HENDH
9606.ENSP00000324810	63330.C_HENDH
9606.ENSP00000261667	63330.W_HENDH
9606.ENSP00000372126	63330.W_HENDH
9606.ENSP00000366618	63330.W_HENDH
9606.ENSP00000354394	63330.W_HENDH
9606.ENSP00000354394	63330.V_HENDH
9606.ENSP00000336687	63330.W_HENDH
9606.ENSP00000321389	63330.W_HENDH
9606.ENSP00000245323	63330.GLYCP_HENDH
9606.ENSP00000289316	63330.W_HENDH
9606.ENSP00000332194	63330.W_HENDH
9606.ENSP00000257497	63330.W_HENDH
9606.ENSP00000264335	63330.W_HENDH
9606.ENSP00000306330	63330.W_HENDH
9606.ENSP00000352119	63330.W_HENDH
9606.ENSP00000263642	63330.V_HENDH
9606.ENSP00000328359	63330.W_HENDH
9606.ENSP00000431254	63330.W_HENDH
9606.ENSP00000238081	63330.W_HENDH
9606.ENSP00000352442	63330.W_HENDH
9606.ENSP00000229239	63330.W_HENDH
9606.ENSP00000297435	63330.W_HENDH
9606.ENSP00000290158	63330.W_HENDH
9606.ENSP00000314363	63330.C_HENDH
9606.ENSP00000445831	63330.W_HENDH
9606.ENSP00000234347	63330.W_HENDH
63330.GLYCP_HENDH	9606.ENSP00000245323
9606.ENSP00000366565	63330.C_HENDH
9606.ENSP00000358158	63330.W_HENDH
9606.ENSP00000354772	63330.C_HENDH
9606.ENSP00000373730	63330.W_HENDH
9606.ENSP00000341094	63330.W_HENDH
9606.ENSP00000301072	63330.C_HENDH
63330.V_HENDH	9606.ENSP00000263642
63330.V_HENDH	9606.ENSP00000251642
63330.V_HENDH	9606.ENSP00000354394
63330.V_HENDH	9606.ENSP00000341214
63330.V_HENDH	9606.ENSP00000244573
63330.V_HENDH	9606.ENSP00000315768
9606.ENSP00000315768	63330.W_HENDH
9606.ENSP00000334373	63330.W_HENDH
9606.ENSP00000244573	63330.V_HENDH
9606.ENSP00000315768	63330.V_HENDH
9606.ENSP00000349430	63330.W_HENDH
9606.ENSP00000251642	63330.V_HENDH
9606.ENSP00000341214	63330.V_HENDH
9606.ENSP00000393241	63330.C_HENDH
9606.ENSP00000301071	63330.C_HENDH
63330.C_HENDH	9606.ENSP00000301071
63330.C_HENDH	9606.ENSP00000267202
63330.C_HENDH	9606.ENSP00000314363
63330.C_HENDH	9606.ENSP00000393241
63330.C_HENDH	9606.ENSP00000324810
63330.C_HENDH	9606.ENSP00000251968
63330.C_HENDH	9606.ENSP00000366565
63330.C_HENDH	9606.ENSP00000301072
63330.C_HENDH	9606.ENSP00000354772
9606.ENSP00000261267	63330.W_HENDH
63330.W_HENDH	9606.ENSP00000290158
63330.W_HENDH	9606.ENSP00000216336
63330.W_HENDH	9606.ENSP00000321744
63330.W_HENDH	9606.ENSP00000366618
63330.W_HENDH	9606.ENSP00000352119
63330.W_HENDH	9606.ENSP00000366679
63330.W_HENDH	9606.ENSP00000300161
63330.W_HENDH	9606.ENSP00000315768
63330.W_HENDH	9606.ENSP00000263621
63330.W_HENDH	9606.ENSP00000289316
63330.W_HENDH	9606.ENSP00000309503
63330.W_HENDH	9606.ENSP00000380177
63330.W_HENDH	9606.ENSP00000257497
63330.W_HENDH	9606.ENSP00000328359
63330.W_HENDH	9606.ENSP00000291009
63330.W_HENDH	9606.ENSP00000234347
63330.W_HENDH	9606.ENSP00000261267
63330.W_HENDH	9606.ENSP00000372126
63330.W_HENDH	9606.ENSP00000431254
63330.W_HENDH	9606.ENSP00000297435
63330.W_HENDH	9606.ENSP00000334373
63330.W_HENDH	9606.ENSP00000357905
63330.W_HENDH	9606.ENSP00000225275
63330.W_HENDH	9606.ENSP00000354394
63330.W_HENDH	9606.ENSP00000306330
63330.W_HENDH	9606.ENSP00000328484
63330.W_HENDH	9606.ENSP00000332194
63330.W_HENDH	9606.ENSP00000352442
63330.W_HENDH	9606.ENSP00000352627
63330.W_HENDH	9606.ENSP00000373730
63330.W_HENDH	9606.ENSP00000238081
63330.W_HENDH	9606.ENSP00000229239
63330.W_HENDH	9606.ENSP00000303373
63330.W_HENDH	9606.ENSP00000299198
63330.W_HENDH	9606.ENSP00000445831
63330.W_HENDH	9606.ENSP00000231751
63330.W_HENDH	9606.ENSP00000348706
63330.W_HENDH	9606.ENSP00000261667
63330.W_HENDH	9606.ENSP00000355656
63330.W_HENDH	9606.ENSP00000225655
63330.W_HENDH	9606.ENSP00000321389
63330.W_HENDH	9606.ENSP00000349430
63330.W_HENDH	9606.ENSP00000358158
63330.W_HENDH	9606.ENSP00000352980
63330.W_HENDH	9606.ENSP00000336687
63330.W_HENDH	9606.ENSP00000341094
63330.W_HENDH	9606.ENSP00000264335
9606.ENSP00000267202	63330.C_HENDH
9606.ENSP00000251968	63330.C_HENDH
9606.ENSP00000225655	63330.W_HENDH
9606.ENSP00000357905	63330.W_HENDH
9606.ENSP00000355656	63330.W_HENDH
9606.ENSP00000300161	63330.W_HENDH
9606.ENSP00000263621	63330.W_HENDH
9606.ENSP00000321744	63330.W_HENDH
9606.ENSP00000366679	63330.W_HENDH
9606.ENSP00000348706	63330.W_HENDH
9606.ENSP00000352980	63330.W_HENDH
9606.ENSP00000299198	63330.W_HENDH
9606.ENSP00000328484	63330.W_HENDH
9606.ENSP00000231751	63330.W_HENDH
9606.ENSP00000309503	63330.W_HENDH
9606.ENSP00000380177	63330.W_HENDH
