node_id_a	node_id_b
9606.ENSP00000332455	10633.VP1_SV40
10633.LT_SV40	9606.ENSP00000302640
10633.LT_SV40	9606.ENSP00000276072
10633.LT_SV40	9606.ENSP00000334373
10633.LT_SV40	9606.ENSP00000378699
10633.LT_SV40	9606.ENSP00000263253
10633.LT_SV40	9606.ENSP00000368349
10633.LT_SV40	9606.ENSP00000359727
10633.LT_SV40	9606.ENSP00000354588
10633.LT_SV40	9606.ENSP00000359206
10633.LT_SV40	9606.ENSP00000359531
10633.LT_SV40	9606.ENSP00000302530
10633.LT_SV40	9606.ENSP00000357858
10633.LT_SV40	9606.ENSP00000368881
10633.LT_SV40	9606.ENSP00000344504
10633.LT_SV40	9606.ENSP00000269305
10633.LT_SV40	9606.ENSP00000274026
10633.LT_SV40	9606.ENSP00000332706
10633.LT_SV40	9606.ENSP00000376176
10633.LT_SV40	9606.ENSP00000367207
10633.LT_SV40	9606.ENSP00000230354
10633.LT_SV40	9606.ENSP00000362649
10633.LT_SV40	9606.ENSP00000354522
10633.LT_SV40	9606.ENSP00000340278
10633.LT_SV40	9606.ENSP00000217244
10633.LT_SV40	9606.ENSP00000267163
10633.LT_SV40	9606.ENSP00000221996
9606.ENSP00000263253	10633.LT_SV40
10633.VP1_SV40	9606.ENSP00000290158
9606.ENSP00000368349	10633.LT_SV40
10633.VP1_SV40	9606.ENSP00000332455
9606.ENSP00000267163	10633.LT_SV40
9606.ENSP00000359206	10633.LT_SV40
9606.ENSP00000354588	10633.LT_SV40
9606.ENSP00000290158	10633.VP1_SV40
9606.ENSP00000221996	10633.LT_SV40
9606.ENSP00000367207	10633.LT_SV40
9606.ENSP00000368881	10633.LT_SV40
9606.ENSP00000362649	10633.LT_SV40
9606.ENSP00000269305	10633.LT_SV40
9606.ENSP00000354522	10633.ST_SV40
9606.ENSP00000354522	10633.LT_SV40
9606.ENSP00000334373	10633.LT_SV40
9606.ENSP00000344504	10633.LT_SV40
9606.ENSP00000359531	10633.LT_SV40
10633.ST_SV40	9606.ENSP00000324804
10633.ST_SV40	9606.ENSP00000354522
9606.ENSP00000378699	10633.LT_SV40
9606.ENSP00000324804	10633.ST_SV40
9606.ENSP00000302640	10633.LT_SV40
9606.ENSP00000376176	10633.LT_SV40
9606.ENSP00000274026	10633.LT_SV40
9606.ENSP00000359727	10633.LT_SV40
9606.ENSP00000332706	10633.LT_SV40
9606.ENSP00000302530	10633.LT_SV40
9606.ENSP00000340278	10633.LT_SV40
9606.ENSP00000357858	10633.LT_SV40
9606.ENSP00000230354	10633.LT_SV40
9606.ENSP00000217244	10633.LT_SV40
9606.ENSP00000276072	10633.LT_SV40
