node_id_a	node_id_b
9606.ENSP00000260385	337042.VE5_HPV18
9606.ENSP00000352288	337042.VE5_HPV18
9606.ENSP00000361499	337042.VE5_HPV18
9606.ENSP00000157812	337042.VE6_HPV18
9606.ENSP00000278840	337042.VE5_HPV18
9606.ENSP00000410083	337042.VE5_HPV18
9606.ENSP00000381237	337042.VE5_HPV18
9606.ENSP00000311405	337042.VE5_HPV18
9606.ENSP00000429301	337042.VE5_HPV18
9606.ENSP00000250498	337042.VE5_HPV18
9606.ENSP00000311245	337042.VE5_HPV18
9606.ENSP00000309430	337042.VE5_HPV18
9606.ENSP00000324422	337042.VE6_HPV18
9606.ENSP00000251527	337042.VE5_HPV18
9606.ENSP00000262374	337042.VE5_HPV18
9606.ENSP00000325002	337042.VE6_HPV18
9606.ENSP00000351132	337042.VE5_HPV18
9606.ENSP00000237596	337042.VE5_HPV18
9606.ENSP00000285419	337042.VE5_HPV18
9606.ENSP00000342962	337042.VE5_HPV18
9606.ENSP00000261740	337042.VE5_HPV18
9606.ENSP00000292644	337042.VE6_HPV18
9606.ENSP00000295901	337042.VE6_HPV18
9606.ENSP00000306887	337042.VE5_HPV18
9606.ENSP00000317714	337042.VE5_HPV18
9606.ENSP00000261303	337042.VE6_HPV18
9606.ENSP00000282903	337042.VE6_HPV18
9606.ENSP00000351755	337042.VE5_HPV18
9606.ENSP00000325074	337042.VE6_HPV18
9606.ENSP00000237530	337042.VE5_HPV18
9606.ENSP00000369018	337042.VE5_HPV18
9606.ENSP00000217446	337042.VE5_HPV18
9606.ENSP00000231512	337042.VE5_HPV18
9606.ENSP00000346130	337042.VE5_HPV18
9606.ENSP00000380037	337042.VE5_HPV18
9606.ENSP00000343204	337042.VE6_HPV18
9606.ENSP00000358081	337042.VE6_HPV18
9606.ENSP00000284811	337042.VE7_HPV18
9606.ENSP00000354676	337042.VE5_HPV18
9606.ENSP00000323901	337042.VE5_HPV18
9606.ENSP00000247712	337042.VE5_HPV18
9606.ENSP00000349877	337042.VE5_HPV18
9606.ENSP00000256255	337042.VE5_HPV18
9606.ENSP00000368686	337042.VE7_HPV18
9606.ENSP00000269195	337042.VE5_HPV18
9606.ENSP00000262213	337042.VE5_HPV18
9606.ENSP00000353375	337042.VE6_HPV18
9606.ENSP00000346954	337042.VE5_HPV18
9606.ENSP00000312506	337042.VE5_HPV18
9606.ENSP00000360184	337042.VE5_HPV18
9606.ENSP00000308258	337042.VE5_HPV18
9606.ENSP00000407509	337042.VE5_HPV18
9606.ENSP00000307275	337042.VE5_HPV18
9606.ENSP00000256194	337042.VE5_HPV18
9606.ENSP00000343398	337042.VE5_HPV18
9606.ENSP00000349142	337042.VE5_HPV18
9606.ENSP00000392709	337042.VE5_HPV18
9606.ENSP00000357836	337042.VE6_HPV18
9606.ENSP00000261942	337042.VE5_HPV18
9606.ENSP00000223641	337042.VE5_HPV18
9606.ENSP00000364034	337042.VE5_HPV18
9606.ENSP00000365725	337042.VE5_HPV18
9606.ENSP00000363891	337042.VE5_HPV18
9606.ENSP00000298852	337042.VE6_HPV18
9606.ENSP00000175091	337042.VE5_HPV18
9606.ENSP00000350878	337042.VE5_HPV18
9606.ENSP00000365756	337042.VE5_HPV18
9606.ENSP00000239940	337042.VE6_HPV18
9606.ENSP00000373713	337042.VE5_HPV18
9606.ENSP00000352208	337042.VE6_HPV18
9606.ENSP00000382342	337042.VE5_HPV18
9606.ENSP00000281187	337042.VE6_HPV18
9606.ENSP00000404833	337042.VE5_HPV18
9606.ENSP00000391249	337042.VE6_HPV18
9606.ENSP00000227525	337042.VE5_HPV18
9606.ENSP00000346206	337042.VE5_HPV18
9606.ENSP00000344822	337042.VE5_HPV18
9606.ENSP00000473172	337042.VE6_HPV18
9606.ENSP00000263253	337042.VE6_HPV18
9606.ENSP00000303145	337042.VE5_HPV18
9606.ENSP00000434797	337042.VE5_HPV18
9606.ENSP00000342136	337042.VE5_HPV18
9606.ENSP00000389399	337042.VE5_HPV18
9606.ENSP00000345656	337042.VE5_HPV18
9606.ENSP00000409126	337042.VE5_HPV18
9606.ENSP00000339720	337042.VE5_HPV18
9606.ENSP00000470652	337042.VE5_HPV18
9606.ENSP00000369127	337042.VE6_HPV18
9606.ENSP00000262812	337042.VE7_HPV18
9606.ENSP00000308208	337042.VE5_HPV18
9606.ENSP00000339016	337042.VE5_HPV18
9606.ENSP00000215567	337042.VE5_HPV18
9606.ENSP00000386541	337042.VE6_HPV18
9606.ENSP00000295025	337042.VE7_HPV18
9606.ENSP00000359375	337042.VE5_HPV18
9606.ENSP00000300571	337042.VE5_HPV18
9606.ENSP00000278422	337042.VE5_HPV18
9606.ENSP00000282561	337042.VE5_HPV18
9606.ENSP00000354526	337042.VE7_HPV18
9606.ENSP00000359233	337042.VE5_HPV18
9606.ENSP00000366800	337042.VE5_HPV18
9606.ENSP00000387262	337042.VE5_HPV18
9606.ENSP00000227471	337042.VE5_HPV18
9606.ENSP00000376914	337042.VE5_HPV18
9606.ENSP00000243253	337042.VE5_HPV18
9606.ENSP00000358794	337042.VE5_HPV18
9606.ENSP00000419879	337042.VE5_HPV18
9606.ENSP00000303992	337042.VE5_HPV18
9606.ENSP00000416293	337042.VE5_HPV18
9606.ENSP00000348886	337042.VE5_HPV18
9606.ENSP00000247138	337042.VE5_HPV18
9606.ENSP00000317331	337042.VE5_HPV18
9606.ENSP00000345575	337042.VE5_HPV18
9606.ENSP00000261789	337042.VE5_HPV18
9606.ENSP00000366084	337042.VE5_HPV18
9606.ENSP00000303222	337042.VE5_HPV18
9606.ENSP00000383911	337042.VE5_HPV18
9606.ENSP00000352513	337042.VE5_HPV18
9606.ENSP00000278353	337042.VE5_HPV18
9606.ENSP00000370736	337042.VE5_HPV18
9606.ENSP00000386738	337042.VE7_HPV18
9606.ENSP00000274695	337042.VE5_HPV18
9606.ENSP00000307260	337042.VE5_HPV18
9606.ENSP00000410403	337042.VE5_HPV18
9606.ENSP00000418401	337042.VE5_HPV18
9606.ENSP00000309782	337042.VE5_HPV18
9606.ENSP00000272748	337042.VE5_HPV18
9606.ENSP00000358857	337042.VE5_HPV18
9606.ENSP00000264451	337042.VE5_HPV18
9606.ENSP00000360316	337042.VE5_HPV18
9606.ENSP00000355747	337042.VE5_HPV18
9606.ENSP00000261712	337042.VE6_HPV18
9606.ENSP00000286201	337042.VE5_HPV18
9606.ENSP00000377401	337042.VE5_HPV18
9606.ENSP00000271688	337042.VE5_HPV18
9606.ENSP00000290299	337042.VE5_HPV18
9606.ENSP00000300688	337042.VE5_HPV18
9606.ENSP00000393333	337042.VE5_HPV18
9606.ENSP00000377374	337042.VE5_HPV18
9606.ENSP00000442464	337042.VE5_HPV18
9606.ENSP00000472847	337042.VE7_HPV18
9606.ENSP00000368767	337042.VE5_HPV18
9606.ENSP00000218104	337042.VE5_HPV18
9606.ENSP00000330787	337042.VE5_HPV18
9606.ENSP00000337838	337042.VE5_HPV18
9606.ENSP00000343435	337042.VE5_HPV18
9606.ENSP00000354612	337042.VE5_HPV18
9606.ENSP00000357998	337042.VE5_HPV18
9606.ENSP00000419446	337042.VE5_HPV18
9606.ENSP00000322909	337042.VE6_HPV18
9606.ENSP00000395983	337042.VE5_HPV18
9606.ENSP00000337688	337042.VE5_HPV18
9606.ENSP00000261622	337042.VE5_HPV18
9606.ENSP00000453076	337042.VE5_HPV18
9606.ENSP00000302088	337042.VE5_HPV18
9606.ENSP00000339382	337042.VE5_HPV18
9606.ENSP00000356574	337042.VE5_HPV18
9606.ENSP00000338964	337042.VE5_HPV18
9606.ENSP00000215071	337042.VE6_HPV18
9606.ENSP00000216500	337042.VE5_HPV18
9606.ENSP00000381844	337042.VE5_HPV18
337042.VE5_HPV18	9606.ENSP00000393333
337042.VE5_HPV18	9606.ENSP00000261038
337042.VE5_HPV18	9606.ENSP00000364188
337042.VE5_HPV18	9606.ENSP00000357692
337042.VE5_HPV18	9606.ENSP00000251527
337042.VE5_HPV18	9606.ENSP00000349142
337042.VE5_HPV18	9606.ENSP00000410403
337042.VE5_HPV18	9606.ENSP00000243253
337042.VE5_HPV18	9606.ENSP00000422473
337042.VE5_HPV18	9606.ENSP00000365756
337042.VE5_HPV18	9606.ENSP00000237596
337042.VE5_HPV18	9606.ENSP00000442464
337042.VE5_HPV18	9606.ENSP00000336712
337042.VE5_HPV18	9606.ENSP00000347979
337042.VE5_HPV18	9606.ENSP00000292246
337042.VE5_HPV18	9606.ENSP00000398632
337042.VE5_HPV18	9606.ENSP00000337688
337042.VE5_HPV18	9606.ENSP00000354876
337042.VE5_HPV18	9606.ENSP00000370750
337042.VE5_HPV18	9606.ENSP00000301015
337042.VE5_HPV18	9606.ENSP00000415203
337042.VE5_HPV18	9606.ENSP00000307859
337042.VE5_HPV18	9606.ENSP00000323901
337042.VE5_HPV18	9606.ENSP00000217971
337042.VE5_HPV18	9606.ENSP00000303351
337042.VE5_HPV18	9606.ENSP00000268220
337042.VE5_HPV18	9606.ENSP00000339191
337042.VE5_HPV18	9606.ENSP00000410083
337042.VE5_HPV18	9606.ENSP00000268099
337042.VE5_HPV18	9606.ENSP00000260643
337042.VE5_HPV18	9606.ENSP00000429301
337042.VE5_HPV18	9606.ENSP00000366084
337042.VE5_HPV18	9606.ENSP00000301587
337042.VE5_HPV18	9606.ENSP00000266659
337042.VE5_HPV18	9606.ENSP00000381237
337042.VE5_HPV18	9606.ENSP00000377374
337042.VE5_HPV18	9606.ENSP00000250498
337042.VE5_HPV18	9606.ENSP00000307713
337042.VE5_HPV18	9606.ENSP00000307260
337042.VE5_HPV18	9606.ENSP00000395983
337042.VE5_HPV18	9606.ENSP00000308208
337042.VE5_HPV18	9606.ENSP00000350278
337042.VE5_HPV18	9606.ENSP00000307275
337042.VE5_HPV18	9606.ENSP00000264451
337042.VE5_HPV18	9606.ENSP00000247461
337042.VE5_HPV18	9606.ENSP00000256194
337042.VE5_HPV18	9606.ENSP00000381844
337042.VE5_HPV18	9606.ENSP00000358794
337042.VE5_HPV18	9606.ENSP00000233242
337042.VE5_HPV18	9606.ENSP00000387262
337042.VE5_HPV18	9606.ENSP00000348886
337042.VE5_HPV18	9606.ENSP00000219789
337042.VE5_HPV18	9606.ENSP00000368767
337042.VE5_HPV18	9606.ENSP00000337838
337042.VE5_HPV18	9606.ENSP00000237530
337042.VE5_HPV18	9606.ENSP00000339720
337042.VE5_HPV18	9606.ENSP00000422431
337042.VE5_HPV18	9606.ENSP00000345575
337042.VE5_HPV18	9606.ENSP00000404833
337042.VE5_HPV18	9606.ENSP00000281834
337042.VE5_HPV18	9606.ENSP00000217446
337042.VE5_HPV18	9606.ENSP00000316007
337042.VE5_HPV18	9606.ENSP00000224807
337042.VE5_HPV18	9606.ENSP00000351605
337042.VE5_HPV18	9606.ENSP00000312458
337042.VE5_HPV18	9606.ENSP00000309430
337042.VE5_HPV18	9606.ENSP00000342481
337042.VE5_HPV18	9606.ENSP00000360316
337042.VE5_HPV18	9606.ENSP00000351755
337042.VE5_HPV18	9606.ENSP00000470652
337042.VE5_HPV18	9606.ENSP00000317714
337042.VE5_HPV18	9606.ENSP00000274695
337042.VE5_HPV18	9606.ENSP00000332287
337042.VE5_HPV18	9606.ENSP00000358737
337042.VE5_HPV18	9606.ENSP00000352513
337042.VE5_HPV18	9606.ENSP00000345656
337042.VE5_HPV18	9606.ENSP00000356574
337042.VE5_HPV18	9606.ENSP00000348901
337042.VE5_HPV18	9606.ENSP00000321326
337042.VE5_HPV18	9606.ENSP00000406327
337042.VE5_HPV18	9606.ENSP00000282561
337042.VE5_HPV18	9606.ENSP00000220853
337042.VE5_HPV18	9606.ENSP00000295770
337042.VE5_HPV18	9606.ENSP00000365725
337042.VE5_HPV18	9606.ENSP00000348050
337042.VE5_HPV18	9606.ENSP00000418401
337042.VE5_HPV18	9606.ENSP00000219700
337042.VE5_HPV18	9606.ENSP00000227525
337042.VE5_HPV18	9606.ENSP00000318883
337042.VE5_HPV18	9606.ENSP00000339382
337042.VE5_HPV18	9606.ENSP00000261740
337042.VE5_HPV18	9606.ENSP00000271688
337042.VE5_HPV18	9606.ENSP00000295598
337042.VE5_HPV18	9606.ENSP00000300688
337042.VE5_HPV18	9606.ENSP00000334153
337042.VE5_HPV18	9606.ENSP00000371307
337042.VE5_HPV18	9606.ENSP00000434797
337042.VE5_HPV18	9606.ENSP00000346130
337042.VE5_HPV18	9606.ENSP00000302088
337042.VE5_HPV18	9606.ENSP00000406367
337042.VE5_HPV18	9606.ENSP00000300571
337042.VE5_HPV18	9606.ENSP00000319984
337042.VE5_HPV18	9606.ENSP00000419446
337042.VE5_HPV18	9606.ENSP00000010404
9606.ENSP00000342481	337042.VE5_HPV18
337042.VE5_HPV18	9606.ENSP00000238831
337042.VE5_HPV18	9606.ENSP00000312506
337042.VE5_HPV18	9606.ENSP00000309782
337042.VE5_HPV18	9606.ENSP00000415786
337042.VE5_HPV18	9606.ENSP00000286713
337042.VE5_HPV18	9606.ENSP00000311245
337042.VE5_HPV18	9606.ENSP00000343552
337042.VE5_HPV18	9606.ENSP00000363891
337042.VE5_HPV18	9606.ENSP00000376472
337042.VE5_HPV18	9606.ENSP00000311405
337042.VE5_HPV18	9606.ENSP00000407509
337042.VE5_HPV18	9606.ENSP00000261789
337042.VE5_HPV18	9606.ENSP00000336994
337042.VE5_HPV18	9606.ENSP00000265641
337042.VE5_HPV18	9606.ENSP00000405600
337042.VE5_HPV18	9606.ENSP00000317331
337042.VE5_HPV18	9606.ENSP00000409126
337042.VE5_HPV18	9606.ENSP00000216500
337042.VE5_HPV18	9606.ENSP00000309945
337042.VE5_HPV18	9606.ENSP00000272748
337042.VE5_HPV18	9606.ENSP00000376758
337042.VE5_HPV18	9606.ENSP00000269195
337042.VE5_HPV18	9606.ENSP00000349415
337042.VE5_HPV18	9606.ENSP00000390783
337042.VE5_HPV18	9606.ENSP00000401980
337042.VE5_HPV18	9606.ENSP00000366800
337042.VE5_HPV18	9606.ENSP00000229314
337042.VE5_HPV18	9606.ENSP00000367123
337042.VE5_HPV18	9606.ENSP00000346206
337042.VE5_HPV18	9606.ENSP00000389649
337042.VE5_HPV18	9606.ENSP00000221957
337042.VE5_HPV18	9606.ENSP00000453076
337042.VE5_HPV18	9606.ENSP00000296582
337042.VE5_HPV18	9606.ENSP00000378426
337042.VE5_HPV18	9606.ENSP00000373713
337042.VE5_HPV18	9606.ENSP00000385083
337042.VE5_HPV18	9606.ENSP00000423822
337042.VE5_HPV18	9606.ENSP00000261942
337042.VE5_HPV18	9606.ENSP00000303145
337042.VE5_HPV18	9606.ENSP00000392709
337042.VE5_HPV18	9606.ENSP00000262213
337042.VE5_HPV18	9606.ENSP00000290299
337042.VE5_HPV18	9606.ENSP00000315130
337042.VE5_HPV18	9606.ENSP00000338607
337042.VE5_HPV18	9606.ENSP00000361499
337042.VE5_HPV18	9606.ENSP00000314023
337042.VE5_HPV18	9606.ENSP00000228506
337042.VE5_HPV18	9606.ENSP00000355361
337042.VE5_HPV18	9606.ENSP00000262374
337042.VE5_HPV18	9606.ENSP00000359233
337042.VE5_HPV18	9606.ENSP00000354676
337042.VE5_HPV18	9606.ENSP00000306887
337042.VE5_HPV18	9606.ENSP00000342136
337042.VE5_HPV18	9606.ENSP00000299608
337042.VE5_HPV18	9606.ENSP00000324270
337042.VE5_HPV18	9606.ENSP00000308258
337042.VE5_HPV18	9606.ENSP00000233616
9606.ENSP00000245615	337042.VE5_HPV18
9606.ENSP00000318602	337042.VE6_HPV18
9606.ENSP00000265641	337042.VE5_HPV18
9606.ENSP00000281834	337042.VE5_HPV18
9606.ENSP00000158771	337042.VE5_HPV18
337042.VE5_HPV18	9606.ENSP00000264312
337042.VE5_HPV18	9606.ENSP00000330787
337042.VE5_HPV18	9606.ENSP00000416293
337042.VE5_HPV18	9606.ENSP00000348786
337042.VE5_HPV18	9606.ENSP00000347206
